task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
660	56/cfa0ac	13160887	ame_run_shuffle (2647)	CACHED	0	2021-09-14 15:42:25.726	1m 25s	40.8s	76.6%	14.8 MB	340.9 MB	1.5 MB	4.7 MB
648	32/1b169e	13160872	ame_run_shuffle (2633)	CACHED	0	2021-09-14 15:42:15.683	45s	316ms	21.4%	0	0	571.5 KB	365.2 KB
647	6c/2462fa	13160868	ame_run_shuffle (2628)	CACHED	0	2021-09-14 15:42:15.642	1m 10s	33.2s	73.3%	14 MB	340.9 MB	1.2 MB	1.6 MB
583	ff/9dd08f	13160801	ame_run_shuffle (2564)	CACHED	0	2021-09-14 15:41:00.687	1m 15s	30.6s	73.7%	14 MB	340.8 MB	1.1 MB	1.2 MB
659	23/a93fd5	13160865	ame_run_shuffle (2625)	CACHED	0	2021-09-14 15:42:10.660	50s	9s	67.6%	11.9 MB	340.8 MB	719.3 KB	1.2 MB
662	61/f40669	13160889	ame_run_shuffle (2649)	CACHED	0	2021-09-14 15:42:25.752	44.9s	256ms	19.7%	0	0	604.6 KB	368.8 KB
663	04/f0dc2c	13160890	ame_run_shuffle (2650)	CACHED	0	2021-09-14 15:42:25.762	44.9s	211ms	14.8%	0	0	604.6 KB	367.5 KB
575	d4/1e7017	13160798	ame_run_shuffle (2561)	CACHED	0	2021-09-14 15:41:00.644	45s	278ms	21.3%	0	0	606.3 KB	386.1 KB
651	71/1239c0	13160880	ame_run_shuffle (2640)	CACHED	0	2021-09-14 15:42:20.725	45s	261ms	19.2%	0	0	533 KB	331.8 KB
664	ba/b7ef69	13160885	ame_run_shuffle (2645)	CACHED	0	2021-09-14 15:42:25.700	1m 10s	30.3s	73.0%	13.5 MB	340.8 MB	1016 KB	1.4 MB
589	2d/c23505	13160804	ame_run_shuffle (2567)	CACHED	0	2021-09-14 15:41:00.727	51.3s	565ms	32.3%	0	0	1.5 MB	776.5 KB
621	93/5d8763	13160833	ame_run_shuffle (2595)	CACHED	0	2021-09-14 15:41:35.707	49.9s	339ms	22.7%	0	0	695 KB	401.5 KB
665	96/b6c161	13160891	ame_run_shuffle (2651)	CACHED	0	2021-09-14 15:42:25.775	49.9s	280ms	24.0%	0	0	604.8 KB	362.4 KB
686	01/6048c3	13160914	ame_run_shuffle (2672)	CACHED	0	2021-09-14 15:42:50.780	2m 5s	1m 27s	83.0%	16.1 MB	340.8 MB	2 MB	9 MB
636	35/7c3924	13160795	ame_run_shuffle (2560)	CACHED	0	2021-09-14 15:40:50.687	55s	255ms	19.4%	0	0	606.1 KB	363.9 KB
673	eb/f34fc0	13160901	ame_run_shuffle (2659)	CACHED	0	2021-09-14 15:42:35.643	45s	277ms	18.4%	0	0	563.8 KB	360.1 KB
670	f6/918973	13160896	ame_run_shuffle (2656)	CACHED	0	2021-09-14 15:42:30.675	1m 30s	45.8s	78.6%	14.9 MB	340.9 MB	1.5 MB	4.7 MB
687	b2/072c28	13160915	ame_run_shuffle (2673)	CACHED	0	2021-09-14 15:42:50.795	2m 10s	1m 29s	83.7%	16.2 MB	340.9 MB	2.2 MB	14.7 MB
688	52/19bbc6	13160916	ame_run_shuffle (2674)	CACHED	0	2021-09-14 15:42:50.811	1m 25s	43.5s	78.7%	15 MB	340.9 MB	1.5 MB	4.4 MB
689	d1/dbeab3	13160919	ame_run_shuffle (2675)	CACHED	0	2021-09-14 15:42:55.641	40s	301ms	21.4%	0	0	555.1 KB	347.9 KB
666	10/d9c0dc	13160892	ame_run_shuffle (2652)	CACHED	0	2021-09-14 15:42:25.786	54.9s	7.8s	70.0%	12.3 MB	340.8 MB	772.1 KB	1.3 MB
692	a3/2f70c8	13160924	ame_run_shuffle (2680)	CACHED	0	2021-09-14 15:43:00.712	1m 55s	1m 18s	82.7%	17.6 MB	340.8 MB	1.5 MB	4 MB
693	c7/8e8645	13160920	ame_run_shuffle (2676)	CACHED	0	2021-09-14 15:43:00.648	35s	269ms	18.0%	0	0	554.9 KB	337.5 KB
631	c0/de1a8c	13160864	ame_run_shuffle (2624)	CACHED	0	2021-09-14 15:42:10.646	40.1s	200ms	16.6%	0	0	552 KB	333.5 KB
638	98/42e4fc	13160838	ame_run_shuffle (2600)	CACHED	0	2021-09-14 15:41:35.767	1m 15s	24.5s	73.9%	14.4 MB	340.8 MB	1.2 MB	2.7 MB
669	a9/3551d7	13160895	ame_run_shuffle (2655)	CACHED	0	2021-09-14 15:42:30.662	1m 15s	31.3s	73.2%	13.5 MB	340.9 MB	1.2 MB	1.5 MB
547	43/a1f2ac	13160781	ame_run_shuffle (2549)	CACHED	0	2021-09-14 15:40:30.662	1m 5s	316ms	22.7%	0	0	667.1 KB	403.7 KB
696	ec/67cd3a	13160927	ame_run_shuffle (2683)	CACHED	0	2021-09-14 15:43:00.751	1m 20s	43.3s	76.7%	15 MB	340.9 MB	1.4 MB	3.6 MB
683	02/32d4c8	13160911	ame_run_shuffle (2669)	CACHED	0	2021-09-14 15:42:50.747	34.9s	642ms	35.2%	2.7 MB	11 MB	1.5 MB	866.4 KB
602	28/ae230c	13160809	ame_run_shuffle (2572)	CACHED	0	2021-09-14 15:41:05.658	4m 30s	3m 38s	86.5%	19.6 MB	340.8 MB	2.5 MB	38 MB
681	ef/da2579	13160909	ame_run_shuffle (2667)	CACHED	0	2021-09-14 15:42:50.724	34.9s	595ms	35.1%	0	0	1.5 MB	923.3 KB
674	b1/88b7ba	13160902	ame_run_shuffle (2660)	CACHED	0	2021-09-14 15:42:35.661	45s	309ms	22.4%	0	0	564 KB	364.8 KB
700	d9/e85f33	13160843	ame_run_shuffle (2687)	CACHED	0	2021-09-14 15:41:40.655	50s	280ms	21.3%	0	0	499.8 KB	341.1 KB
697	0b/bf4289	13160928	ame_run_shuffle (2684)	CACHED	0	2021-09-14 15:43:00.765	39.9s	282ms	21.9%	0	0	499.8 KB	308.5 KB
671	e0/277fa8	13160897	ame_run_shuffle (2657)	CACHED	0	2021-09-14 15:42:30.686	50s	297ms	16.8%	0	0	564 KB	341.4 KB
682	65/cf8a9a	13160910	ame_run_shuffle (2668)	CACHED	0	2021-09-14 15:42:50.736	34.9s	589ms	33.7%	0	0	1.5 MB	830.1 KB
721	87/9a6a7d	13160953	ame_run_shuffle (2707)	CACHED	0	2021-09-14 15:43:20.679	1m 40s	1m 4s	80.6%	17.3 MB	340.8 MB	1.5 MB	2.7 MB
723	82/0a78f4	13160959	ame_run_shuffle (2714)	CACHED	0	2021-09-14 15:43:20.753	39.9s	200ms	16.0%	0	0	459.3 KB	314.8 KB
728	38/1fa611	13160954	ame_run_shuffle (2709)	CACHED	0	2021-09-14 15:43:20.688	1m 5s	30.1s	71.6%	13.7 MB	340.9 MB	1.1 MB	959.5 KB
713	3c/d246f0	13160942	ame_run_shuffle (2699)	CACHED	0	2021-09-14 15:43:10.721	1m 10s	30.7s	72.6%	13.5 MB	340.8 MB	1012.4 KB	1.4 MB
714	ab/31ecb3	13160943	ame_run_shuffle (2700)	CACHED	0	2021-09-14 15:43:10.733	1m 10s	29.8s	72.9%	13.8 MB	340.9 MB	1.1 MB	1.4 MB
718	cc/934a43	13160951	ame_run_shuffle (2705)	CACHED	0	2021-09-14 15:43:20.657	35s	274ms	17.7%	0	0	481.2 KB	299.6 KB
690	d4/64c4da	13160922	ame_run_shuffle (2678)	CACHED	0	2021-09-14 15:43:00.679	35s	265ms	18.8%	0	0	555.1 KB	337.7 KB
680	1e/5afb21	13160908	ame_run_shuffle (2666)	CACHED	0	2021-09-14 15:42:50.713	34.9s	593ms	34.8%	0	0	1.5 MB	815.4 KB
672	07/147425	13160898	ame_run_shuffle (2658)	CACHED	0	2021-09-14 15:42:30.697	50s	285ms	21.3%	0	0	563.8 KB	348.3 KB
724	22/e60ee7	13160961	ame_run_shuffle (2716)	CACHED	0	2021-09-14 15:43:25.643	1m 40s	1m 4s	81.0%	17.6 MB	340.8 MB	1.4 MB	2.6 MB
727	4c/f490b7	13160958	ame_run_shuffle (2713)	CACHED	0	2021-09-14 15:43:20.745	39.9s	243ms	20.1%	0	0	459.1 KB	289 KB
729	8d/aa8491	13160960	ame_run_shuffle (2715)	CACHED	0	2021-09-14 15:43:20.763	44.9s	7.2s	68.2%	11.5 MB	340.8 MB	626.6 KB	934.8 KB
725	75/56ca07	13160962	ame_run_shuffle (2717)	CACHED	0	2021-09-14 15:43:25.655	50s	15.3s	73.8%	13.7 MB	340.8 MB	942.1 KB	1012 KB
667	ee/394a5f	13160893	ame_run_shuffle (2653)	CACHED	0	2021-09-14 15:42:25.797	1m 30s	40.1s	81.0%	17.7 MB	340.8 MB	1.6 MB	4.6 MB
684	23/dfc623	13160912	ame_run_shuffle (2670)	CACHED	0	2021-09-14 15:42:50.758	1m 5s	27.7s	69.8%	14 MB	340.8 MB	1.7 MB	6.7 MB
668	ad/49b611	13160894	ame_run_shuffle (2654)	CACHED	0	2021-09-14 15:42:30.644	1m 15s	32s	73.6%	13.9 MB	340.8 MB	1.1 MB	2.7 MB
574	d4/dd3a97	13160794	ame_run_shuffle (2559)	CACHED	0	2021-09-14 15:40:50.675	50s	255ms	19.5%	0	0	606.1 KB	359.4 KB
676	aa/8c4926	13160904	ame_run_shuffle (2662)	CACHED	0	2021-09-14 15:42:35.685	2m 5s	1m 20s	82.7%	18.1 MB	340.8 MB	1.6 MB	4.1 MB
710	1e/41dcaf	13160939	ame_run_shuffle (2696)	CACHED	0	2021-09-14 15:43:10.678	40s	268ms	20.6%	0	0	529.6 KB	322.7 KB
731	fb/ff9981	13160957	ame_run_shuffle (2712)	CACHED	0	2021-09-14 15:43:20.735	39.9s	218ms	17.4%	0	0	459.1 KB	321.2 KB
702	d5/d1a95e	13160932	ame_run_shuffle (2689)	CACHED	0	2021-09-14 15:43:05.708	1m 50s	1m 12s	82.3%	17.8 MB	340.8 MB	1.5 MB	3.6 MB
726	de/6bd468	13160956	ame_run_shuffle (2711)	CACHED	0	2021-09-14 15:43:20.723	34.9s	260ms	19.5%	0	0	459.3 KB	290.7 KB
704	95/a09ea9	13160934	ame_run_shuffle (2691)	CACHED	0	2021-09-14 15:43:05.743	1m 10s	32.4s	74.0%	13.6 MB	340.9 MB	1.1 MB	1.9 MB
694	0c/36e081	13160921	ame_run_shuffle (2677)	CACHED	0	2021-09-14 15:43:00.664	35s	280ms	18.1%	0	0	554.9 KB	334.6 KB
675	ea/b6a41e	13160903	ame_run_shuffle (2661)	CACHED	0	2021-09-14 15:42:35.673	55s	9.3s	68.3%	12 MB	340.8 MB	731.4 KB	1.5 MB
720	72/a877c9	13160946	ame_run_shuffle (2701)	CACHED	0	2021-09-14 15:43:15.642	1m 15s	38.3s	76.4%	14.5 MB	340.9 MB	1.4 MB	3 MB
678	ed/7e2f4b	13160906	ame_run_shuffle (2664)	CACHED	0	2021-09-14 15:42:40.728	1m 20s	36.5s	74.8%	14.3 MB	340.9 MB	1.2 MB	1.4 MB
679	f8/c848ff	13160907	ame_run_shuffle (2665)	CACHED	0	2021-09-14 15:42:40.742	2m 50s	2m 7s	85.4%	16.9 MB	340.9 MB	2.4 MB	28.8 MB
677	0c/43068f	13160905	ame_run_shuffle (2663)	CACHED	0	2021-09-14 15:42:40.648	1m 15s	35.1s	75.0%	14.2 MB	340.8 MB	1 MB	1.9 MB
658	6e/6eb7de	13160884	ame_run_shuffle (2644)	CACHED	0	2021-09-14 15:42:25.681	1m 55s	1m 12s	81.9%	17.9 MB	340.8 MB	1.5 MB	3.9 MB
661	2a/d36979	13160888	ame_run_shuffle (2648)	CACHED	0	2021-09-14 15:42:25.737	44.9s	289ms	23.5%	0	0	604.8 KB	358.3 KB
703	0d/43fd75	13160933	ame_run_shuffle (2690)	CACHED	0	2021-09-14 15:43:05.727	1m 10s	31.2s	74.3%	14 MB	340.8 MB	982.6 KB	1.4 MB
705	f3/34dcaa	13160936	ame_run_shuffle (2693)	CACHED	0	2021-09-14 15:43:05.767	39.9s	288ms	20.7%	0	0	529.6 KB	336.4 KB
701	a3/064fd9	13160931	ame_run_shuffle (2688)	CACHED	0	2021-09-14 15:43:05.691	45s	8.3s	68.3%	12.1 MB	340.8 MB	667.2 KB	1.2 MB
733	81/94b20b	13160963	ame_run_shuffle (2719)	CACHED	0	2021-09-14 15:43:25.667	1m 15s	37.7s	75.7%	14.7 MB	340.9 MB	1.4 MB	2.2 MB
706	d2/5f70ef	13160935	ame_run_shuffle (2692)	CACHED	0	2021-09-14 15:43:05.756	1m 20s	39.3s	76.3%	14.7 MB	340.9 MB	1.4 MB	4.6 MB
698	a4/471e34	13160929	ame_run_shuffle (2685)	CACHED	0	2021-09-14 15:43:05.643	35s	237ms	20.9%	0	0	499.6 KB	343.1 KB
685	0c/5d0cf0	13160913	ame_run_shuffle (2671)	CACHED	0	2021-09-14 15:42:50.769	4m 25s	3m 47s	86.7%	19.9 MB	340.8 MB	2.5 MB	30.8 MB
736	98/753fba	13160967	ame_run_shuffle (2723)	CACHED	0	2021-09-14 15:43:30.703	35s	264ms	19.6%	0	0	455.8 KB	292.6 KB
740	c7/b8b3d1	13160970	ame_run_shuffle (2726)	CACHED	0	2021-09-14 15:43:35.673	60s	29s	70.7%	13.5 MB	340.8 MB	938.6 KB	792.1 KB
735	16/056b3e	13160964	ame_run_shuffle (2720)	CACHED	0	2021-09-14 15:43:25.678	40s	251ms	15.9%	0	0	455.8 KB	288.3 KB
730	78/3d0781	13160955	ame_run_shuffle (2710)	CACHED	0	2021-09-14 15:43:20.697	1m 15s	38.6s	75.7%	14.5 MB	340.9 MB	1.4 MB	2.6 MB
742	71/89d91a	13160973	ame_run_shuffle (2729)	CACHED	0	2021-09-14 15:43:35.710	39.9s	232ms	19.9%	0	0	466.1 KB	303.6 KB
743	09/ebef27	13160968	ame_run_shuffle (2724)	CACHED	0	2021-09-14 15:43:35.644	35s	7.2s	67.2%	11.7 MB	340.8 MB	623.1 KB	920.5 KB
744	47/cc1e11	13160972	ame_run_shuffle (2728)	CACHED	0	2021-09-14 15:43:35.699	1m 10s	35.1s	73.6%	14.5 MB	340.9 MB	1.4 MB	2.5 MB
732	88/f3f2d8	13160877	ame_run_shuffle (2718)	CACHED	0	2021-09-14 15:42:20.687	1m 10s	27.5s	71.2%	13.6 MB	340.9 MB	1.1 MB	1.8 MB
737	41/4cdfcb	13160966	ame_run_shuffle (2722)	CACHED	0	2021-09-14 15:43:30.653	35s	237ms	20.9%	0	0	455.6 KB	292.4 KB
699	78/c92255	13160930	ame_run_shuffle (2686)	CACHED	0	2021-09-14 15:43:05.675	35s	277ms	21.2%	0	0	499.6 KB	320 KB
739	90/ca9cb2	13160971	ame_run_shuffle (2727)	CACHED	0	2021-09-14 15:43:35.689	59.9s	28.3s	71.4%	13.5 MB	340.9 MB	1.1 MB	1.3 MB
741	a9/25609e	13160969	ame_run_shuffle (2725)	CACHED	0	2021-09-14 15:43:35.661	1m 30s	1m	80.7%	17.3 MB	340.8 MB	1.4 MB	2.3 MB
722	4f/d166f1	13160867	ame_run_shuffle (2708)	CACHED	0	2021-09-14 15:42:10.683	1m 10s	29.3s	71.5%	13.8 MB	340.8 MB	964 KB	932 KB
745	71/358cca	13160975	ame_run_shuffle (2731)	CACHED	0	2021-09-14 15:43:35.731	39.9s	232ms	13.9%	0	0	465.9 KB	313.2 KB
734	90/c34abf	13160965	ame_run_shuffle (2721)	CACHED	0	2021-09-14 15:43:25.688	40s	237ms	14.1%	0	0	455.6 KB	303.4 KB
695	07/bbfad4	13160925	ame_run_shuffle (2681)	CACHED	0	2021-09-14 15:43:00.727	1m 10s	34.7s	73.1%	13.9 MB	340.8 MB	1 MB	1.4 MB
748	2f/8c6191	13160978	ame_run_shuffle (2734)	CACHED	0	2021-09-14 15:43:40.680	1m 30s	54.4s	80.6%	17.2 MB	340.8 MB	1.5 MB	2 MB
751	6d/49bd1d	13160982	ame_run_shuffle (2737)	CACHED	0	2021-09-14 15:43:45.644	1m 10s	39.7s	76.6%	14.7 MB	340.9 MB	1.4 MB	2.9 MB
754	18/8cd168	13160991	ame_run_shuffle (2746)	CACHED	0	2021-09-14 15:43:50.703	1m 5s	36.9s	75.2%	14.7 MB	340.9 MB	1.3 MB	1.4 MB
738	9c/4c3868	13160974	ame_run_shuffle (2730)	CACHED	0	2021-09-14 15:43:35.720	39.9s	242ms	20.4%	0	0	465.9 KB	305.8 KB
752	ac/9dfbd1	13160983	ame_run_shuffle (2738)	CACHED	0	2021-09-14 15:43:45.661	30s	185ms	16.0%	0	0	489.3 KB	304.5 KB
756	cb/819566	13160989	ame_run_shuffle (2744)	CACHED	0	2021-09-14 15:43:45.744	49.9s	15.9s	74.0%	13.7 MB	340.8 MB	972.1 KB	841.3 KB
759	50/b6bed0	13160992	ame_run_shuffle (2747)	CACHED	0	2021-09-14 15:43:50.717	29.9s	216ms	17.1%	0	0	436.3 KB	280.9 KB
757	60/a33785	13160990	ame_run_shuffle (2745)	CACHED	0	2021-09-14 15:43:50.662	60s	29.4s	73.1%	13.6 MB	340.9 MB	1.1 MB	987.5 KB
765	04/d659a3	13161000	ame_run_shuffle (2755)	CACHED	0	2021-09-14 15:43:55.716	1m 5s	36s	73.8%	14.5 MB	340.9 MB	1.4 MB	2.3 MB
771	2d/bf3173	13161018	ame_run_shuffle (2772)	CACHED	0	2021-09-14 15:44:10.646	2m 5s	1m 39s	83.4%	16.4 MB	340.9 MB	2.2 MB	18.8 MB
750	f3/bdc1ea	13160981	ame_run_shuffle (2736)	CACHED	0	2021-09-14 15:43:40.720	1m 5s	27s	69.8%	13.5 MB	340.9 MB	1.1 MB	891.3 KB
763	99/77d6ec	13160995	ame_run_shuffle (2750)	CACHED	0	2021-09-14 15:43:55.647	30s	277ms	17.9%	0	0	436.3 KB	282.6 KB
775	fc/807282	13160996	ame_run_shuffle (2751)	CACHED	0	2021-09-14 15:43:55.663	35s	6.7s	66.2%	11.6 MB	340.8 MB	603.6 KB	637 KB
777	5a/21d29b	13161017	ame_run_shuffle (2771)	CACHED	0	2021-09-14 15:44:05.728	1m 25s	54.4s	84.0%	16.3 MB	340.8 MB	2.1 MB	13.5 MB
749	2b/f431c0	13160980	ame_run_shuffle (2735)	CACHED	0	2021-09-14 15:43:40.709	59.9s	25.1s	71.1%	13.6 MB	340.8 MB	948.9 KB	900.8 KB
753	85/d34941	13160985	ame_run_shuffle (2740)	CACHED	0	2021-09-14 15:43:45.699	34.9s	246ms	19.8%	0	0	489.1 KB	320.8 KB
708	f8/dd9e19	13160937	ame_run_shuffle (2694)	CACHED	0	2021-09-14 15:43:10.649	35s	267ms	18.0%	0	0	529.4 KB	341.5 KB
769	39/5f0d47	13161011	ame_run_shuffle (2765)	CACHED	0	2021-09-14 15:44:05.649	30s	636ms	34.9%	2.7 MB	11 MB	1.6 MB	891.9 KB
711	58/77fa97	13160940	ame_run_shuffle (2697)	CACHED	0	2021-09-14 15:43:10.693	45s	7.3s	68.4%	11.6 MB	340.8 MB	696.9 KB	1.5 MB
755	3b/d40a4d	13160984	ame_run_shuffle (2739)	CACHED	0	2021-09-14 15:43:45.688	35s	190ms	17.0%	0	0	489.1 KB	326.4 KB
782	6b/6475ff	13161016	ame_run_shuffle (2770)	CACHED	0	2021-09-14 15:44:05.718	4m 40s	4m 9s	86.0%	19.9 MB	340.8 MB	2.6 MB	39.7 MB
762	ff/a1dc6b	13160994	ame_run_shuffle (2749)	CACHED	0	2021-09-14 15:43:50.744	29.9s	240ms	16.5%	0	0	436.1 KB	289.1 KB
767	b6/863ba0	13161002	ame_run_shuffle (2757)	CACHED	0	2021-09-14 15:43:55.738	34.9s	228ms	20.1%	0	0	467.1 KB	293.6 KB
766	1d/feda8e	13160997	ame_run_shuffle (2752)	CACHED	0	2021-09-14 15:43:55.677	1m 30s	1m	79.7%	17.1 MB	340.8 MB	1.4 MB	1.3 MB
772	af/c2061e	13161022	ame_run_shuffle (2776)	CACHED	0	2021-09-14 15:44:15.660	25s	233ms	17.7%	0	0	430.2 KB	277.8 KB
774	7a/bfbefe	13161029	ame_run_shuffle (2783)	CACHED	0	2021-09-14 15:44:15.786	29.9s	241ms	16.3%	0	0	445.1 KB	284.1 KB
776	f5/c8d0a2	13161003	ame_run_shuffle (2758)	CACHED	0	2021-09-14 15:43:55.749	34.9s	217ms	18.2%	0	0	467.1 KB	303.7 KB
773	21/923937	13161012	ame_run_shuffle (2766)	CACHED	0	2021-09-14 15:44:05.667	30s	622ms	34.9%	2.7 MB	11 MB	1.6 MB	875.6 KB
691	71/c9ad4d	13160923	ame_run_shuffle (2679)	CACHED	0	2021-09-14 15:43:00.696	45s	8.7s	67.9%	11.9 MB	340.8 MB	722.4 KB	1.3 MB
746	fa/324e23	13160976	ame_run_shuffle (2732)	CACHED	0	2021-09-14 15:43:40.647	35s	247ms	19.7%	0	0	466.1 KB	304.7 KB
758	bb/63ebab	13160987	ame_run_shuffle (2742)	CACHED	0	2021-09-14 15:43:45.724	39.9s	7.7s	68.7%	11.7 MB	340.8 MB	656.7 KB	1.1 MB
784	3c/6730cf	13161030	ame_run_shuffle (2784)	CACHED	0	2021-09-14 15:44:15.796	29.9s	226ms	18.2%	0	0	444.9 KB	282.8 KB
787	ea/52fa18	13161008	ame_run_shuffle (2762)	CACHED	0	2021-09-14 15:44:00.732	54.9s	26.1s	70.4%	13.8 MB	340.8 MB	950.2 KB	797.9 KB
712	88/5ba93b	13160941	ame_run_shuffle (2698)	CACHED	0	2021-09-14 15:43:10.707	1m 45s	1m 9s	80.8%	17.8 MB	340.8 MB	1.5 MB	4.3 MB
783	c3/6df515	13161021	ame_run_shuffle (2775)	CACHED	0	2021-09-14 15:44:15.646	25s	211ms	14.5%	0	0	430.2 KB	275.9 KB
719	99/ff389c	13160952	ame_run_shuffle (2706)	CACHED	0	2021-09-14 15:43:20.668	40s	3.9s	68.3%	12 MB	340.8 MB	648.5 KB	1 MB
770	7a/3d88fc	13161001	ame_run_shuffle (2756)	CACHED	0	2021-09-14 15:43:55.727	29.9s	230ms	20.6%	0	0	467.4 KB	300.5 KB
761	ca/cfb0de	13160988	ame_run_shuffle (2743)	CACHED	0	2021-09-14 15:43:45.734	1m 45s	1m 10s	81.6%	17.3 MB	340.8 MB	1.5 MB	2.3 MB
794	1e/30ca0e	13161023	ame_run_shuffle (2777)	CACHED	0	2021-09-14 15:44:15.672	25s	221ms	13.9%	0	0	430.5 KB	277 KB
768	b7/260a64	13161009	ame_run_shuffle (2763)	CACHED	0	2021-09-14 15:44:00.744	54.9s	27.7s	69.7%	13.5 MB	340.9 MB	1.1 MB	876.7 KB
709	a0/63abb8	13160938	ame_run_shuffle (2695)	CACHED	0	2021-09-14 15:43:10.662	40s	277ms	21.4%	0	0	529.4 KB	325.9 KB
760	00/d9024c	13160986	ame_run_shuffle (2741)	CACHED	0	2021-09-14 15:43:45.712	34.9s	205ms	11.7%	0	0	489.3 KB	304.3 KB
779	bf/b69423	13161026	ame_run_shuffle (2780)	CACHED	0	2021-09-14 15:44:15.754	54.9s	24.9s	70.9%	13.5 MB	340.8 MB	913.3 KB	529.4 KB
780	d5/54bb6a	13160999	ame_run_shuffle (2754)	CACHED	0	2021-09-14 15:43:55.702	55s	28.1s	71.1%	13.7 MB	340.9 MB	1.1 MB	391.6 KB
796	2f/815ff9	13160993	ame_run_shuffle (2748)	CACHED	0	2021-09-14 15:43:50.730	29.9s	217ms	17.4%	0	0	436.1 KB	311.1 KB
716	4f/49d10a	13160948	ame_run_shuffle (2703)	CACHED	0	2021-09-14 15:43:15.668	40s	206ms	12.3%	0	0	481 KB	299.6 KB
707	2d/47083d	13160926	ame_run_shuffle (2682)	CACHED	0	2021-09-14 15:43:00.739	1m 15s	35s	74.8%	14.3 MB	340.9 MB	1.2 MB	1.2 MB
805	6a/7eec13	13161053	ame_run_shuffle (2805)	CACHED	0	2021-09-14 15:44:30.670	35s	6.6s	65.7%	11.6 MB	340.8 MB	610.9 KB	645.5 KB
803	20/f0b312	13161034	ame_run_shuffle (2788)	CACHED	0	2021-09-14 15:44:20.670	1m 20s	52.3s	79.5%	17.3 MB	340.8 MB	1.4 MB	1.6 MB
822	a1/b722ba	13161082	ame_run_shuffle (2832)	CACHED	0	2021-09-14 15:44:50.661	30s	6.9s	65.4%	11.9 MB	340.8 MB	615.2 KB	751.3 KB
819	ec/b7c269	13161084	ame_run_shuffle (2834)	CACHED	0	2021-09-14 15:44:50.721	49.9s	24.6s	70.8%	13.8 MB	340.8 MB	930.6 KB	667.2 KB
825	9a/6d0908	13161086	ame_run_shuffle (2836)	CACHED	0	2021-09-14 15:44:50.751	59.9s	31.6s	73.6%	14.7 MB	340.9 MB	1.3 MB	1.3 MB
824	c1/d39e09	13161077	ame_run_shuffle (2827)	CACHED	0	2021-09-14 15:44:45.656	60s	35.6s	74.2%	14.7 MB	340.9 MB	1.4 MB	1.8 MB
811	00/fc3a85	13161041	ame_run_shuffle (2795)	CACHED	0	2021-09-14 15:44:20.772	34.9s	226ms	20.4%	0	0	429.8 KB	278 KB
821	0f/e8692c	13161048	ame_run_shuffle (2802)	CACHED	0	2021-09-14 15:44:25.725	34.9s	235ms	16.6%	0	0	443.3 KB	288.7 KB
827	6e/58a4c2	13161081	ame_run_shuffle (2831)	CACHED	0	2021-09-14 15:44:45.708	29.9s	231ms	21.3%	0	0	447.8 KB	292.1 KB
817	ce/7236b2	13161069	ame_run_shuffle (2819)	CACHED	0	2021-09-14 15:44:40.650	25s	226ms	13.3%	0	0	423.6 KB	272.9 KB
809	28/1d22de	13161046	ame_run_shuffle (2800)	CACHED	0	2021-09-14 15:44:25.678	1m 5s	31.3s	74.6%	14.4 MB	340.9 MB	1.3 MB	1.8 MB
832	f9/f37258	13161060	ame_run_shuffle (2810)	CACHED	0	2021-09-14 15:44:35.645	25s	235ms	17.4%	0	0	405.4 KB	264.9 KB
810	9d/bf1154	13161039	ame_run_shuffle (2793)	CACHED	0	2021-09-14 15:44:20.748	34.9s	223ms	16.5%	0	0	429.6 KB	279.7 KB
833	4c/77958c	13161074	ame_run_shuffle (2824)	CACHED	0	2021-09-14 15:44:40.717	1m 20s	51s	80.1%	17.2 MB	340.8 MB	1.4 MB	691.4 KB
826	03/af9c11	13161066	ame_run_shuffle (2816)	CACHED	0	2021-09-14 15:44:35.770	54.9s	24s	70.0%	13.4 MB	340.8 MB	888.2 KB	351.6 KB
830	44/091d91	13161083	ame_run_shuffle (2833)	CACHED	0	2021-09-14 15:44:50.709	1m 25s	58.4s	80.4%	17.4 MB	340.8 MB	1.4 MB	1.3 MB
834	a7/2af066	13161070	ame_run_shuffle (2820)	CACHED	0	2021-09-14 15:44:40.663	25s	208ms	15.5%	0	0	423.4 KB	284.1 KB
828	9f/851d3b	13161088	ame_run_shuffle (2837)	CACHED	0	2021-09-14 15:44:55.650	25s	239ms	16.7%	0	0	399.8 KB	266.5 KB
823	16/7ea102	13161076	ame_run_shuffle (2826)	CACHED	0	2021-09-14 15:44:45.644	50s	23s	70.8%	13.7 MB	340.9 MB	1 MB	373.6 KB
829	5e/b957a5	13161078	ame_run_shuffle (2828)	CACHED	0	2021-09-14 15:44:45.667	25s	245ms	16.6%	0	0	447.8 KB	285.7 KB
836	e4/45afad	13161068	ame_run_shuffle (2818)	CACHED	0	2021-09-14 15:44:35.796	59.8s	30.3s	73.3%	14.4 MB	340.9 MB	1.3 MB	972.4 KB
788	12/f13656	13161010	ame_run_shuffle (2764)	CACHED	0	2021-09-14 15:44:00.755	2m 50s	2m 20s	85.1%	17.2 MB	340.9 MB	2.5 MB	33 MB
781	08/474dc9	13161025	ame_run_shuffle (2779)	CACHED	0	2021-09-14 15:44:15.739	1m 20s	55s	80.0%	17.2 MB	340.8 MB	1.4 MB	1.3 MB
